AssetClass_ID,AssetClassDesc,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Asset_SubCategory_ID,UsefulLifeInMonths,AssetDepreciationMethod_ID,RevaluationByCostModel,RevaluationByRevalutionModel,TypeID,Default,AssetCategoryID,AssetStatus_ID,AssetMeasurement_ID
2949,MV network equipment - Sectionaliser,1,2019-07-10 10:30:33.290,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,4
2950,MV conductors - MV cable,1,2019-07-10 10:30:33.307,1,NULL,NULL,101,600,1,NULL,NULL,4,NULL,14,1,4
2951,MV conductors - Control cable,1,2019-07-10 10:30:33.320,1,NULL,NULL,101,120,1,NULL,NULL,4,NULL,14,1,4
2952,MV conductors - MV overhead line,1,2019-07-10 10:30:33.337,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,4
2953,MV mini-substations - MV transformer,1,2019-07-10 10:30:33.353,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,4
2954,MV mini-substations - Ring main unit,1,2019-07-10 10:30:33.370,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,4
2955,MV transformers - MV transformers,1,2019-07-10 10:30:33.383,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,4
2956,LV conductors - LV cable,1,2019-07-10 10:30:33.400,1,NULL,NULL,93,720,1,NULL,NULL,4,NULL,14,1,4
2957,LV conductors - Control cable,1,2019-07-10 10:30:33.417,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,4
2958,LV conductors - LV overhead line,1,2019-07-10 10:30:33.430,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,4
2959,"LV conductors - Pole ",1,2019-07-10 10:30:33.447,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,4
2960,Public lighting - Street lights,1,2019-07-10 10:30:33.463,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,4
2961,Public lighting - High mast light,1,2019-07-10 10:30:33.480,1,NULL,NULL,93,600,1,NULL,NULL,4,NULL,14,1,4
2962,Municipal service connections - LV cable,1,2019-07-10 10:30:33.493,1,NULL,NULL,93,720,1,NULL,NULL,4,NULL,14,1,4
2963,Municipal service connections - LV overhead line,1,2019-07-10 10:30:33.510,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,4
2964,Municipal service connections - LV kiosk,1,2019-07-10 10:30:33.527,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,4
2965,Municipal service connections - LV pillar box,1,2019-07-10 10:30:33.540,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,4
2966,Municipal service connections - LV pole top box,1,2019-07-10 10:30:33.557,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,4
2967,Municipal service connections - Vending station,1,2019-07-10 10:30:33.573,1,NULL,NULL,93,180,1,NULL,NULL,4,NULL,14,1,4
2968,Municipal service connections - Control panel,1,2019-07-10 10:30:33.590,1,NULL,NULL,93,600,1,NULL,NULL,4,NULL,14,1,4
2969,Municipal service connections - LV breaker,1,2019-07-10 10:30:33.607,1,NULL,NULL,93,360,1,NULL,NULL,4,NULL,14,1,4
2970,Electricity meters - Conventional electricity meter,1,2019-07-10 10:30:33.623,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,4
2971,Electricity meters - Automated electricity meter,1,2019-07-10 10:30:33.640,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,4
2972,Electricity meters - Prepaid electricity meter,1,2019-07-10 10:30:33.657,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,4
2973,Boiler plant - Boiler,1,2019-07-10 10:30:33.670,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,4
2974,Boiler plant - Economiser,1,2019-07-10 10:30:33.687,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,4
2975,Boiler plant - Oil burner,1,2019-07-10 10:30:33.703,1,NULL,NULL,94,360,1,NULL,NULL,4,NULL,14,1,4
2976,Boiler plant - Reheater,1,2019-07-10 10:30:33.720,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,4
2977,Boiler plant - Super heater,1,2019-07-10 10:30:33.737,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,4
2978,Boiler plant - Boiler feed pump,1,2019-07-10 10:30:33.750,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,4
2979,Boiler plant - Condenser,1,2019-07-10 10:30:33.767,1,NULL,NULL,94,360,1,NULL,NULL,4,NULL,14,1,4
2980,Turbine equipment - Turbine,1,2019-07-10 10:30:33.783,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,4
2981,Turbine generators - Exciter,1,2019-07-10 10:30:33.800,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,4
2982,Turbine generators - Generator,1,2019-07-10 10:30:33.817,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,4
2983,Turbine generators - Generator breaker,1,2019-07-10 10:30:33.833,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,4
2984,Control and instrumentation - Generator busbar,1,2019-07-10 10:30:33.850,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,4
2985,Control and instrumentation - Generator transformer,1,2019-07-10 10:30:33.873,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,4
2986,Control and instrumentation - Process instrumentation,1,2019-07-10 10:30:33.890,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,4
2987,Electrical equipment - Motor,1,2019-07-10 10:30:33.907,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,4
